id,name,attribute,level,type,atk,def
8078366,Atlantean Attack Squad,WATER,3,Sea Serpent,1400,0
74311226,Atlantean Dragoons,WATER,4,Sea Serpent,1800,0
37104630,Atlantean Heavy Infantry,WATER,2,Sea Serpent,0,1600
706925,Atlantean Marksman,WATER,3,Sea Serpent,1400,0
26976414,Atlantean Pikeman,WATER,2,Sea Serpent,1400,0
87340664,Atomic Firefly,LIGHT,1,Insect,100,200
79875526,Attachment Cybern,LIGHT,3,Dragon,1600,800
31175914,Attack Gainer,EARTH,1,Warrior,0,0
7183277,"Aurkus, Lightsworn Druid",LIGHT,3,Beast-Warrior,1200,1800
22386234,Aurora Paragon,LIGHT,4,Fairy,1500,1000
70089580,Aurora Wing,WATER,4,Winged Beast,1200,1600
62803464,Aussa the Earth Channeler,EARTH,5,Spellcaster,1850,1500
37970940,Aussa the Earth Charmer,EARTH,3,Spellcaster,500,1500
80250185,Autorokket Dragon,DARK,3,Dragon,1600,1000
29139104,Avalanching Aussa,EARTH,4,Spellcaster,800,1500
51618973,"Avance, Swordsman of the Nekroz",WATER,4,Spellcaster,1500,800
99284890,Avatar of The Pot,EARTH,3,Rock,1200,1300
17469113,"Avida, Rebuilder of Worlds",LIGHT,11,Cyberse,3500,3500
74426895,Awakening of the Possessed - Gagigobyte,WATER,5,Reptile,2000,200
92652813,Awakening of the Possessed - Greater Inari Fire,FIRE,5,Pyro,2000,200
65268179,Awakening of the Possessed - Nefariouser Archfiend,EARTH,5,Beast,2000,200
410904,Awakening of the Possessed - Rasenryu,WIND,5,Dragon,2000,200
84914462,Axe Dragonute,DARK,4,Dragon,2000,1200
48305365,Axe Raider,EARTH,4,Warrior,1700,1150
42969214,Aye-Iron,EARTH,4,Machine,1600,1800
75081613,"Aztekipede, the Worm Warrior",EARTH,4,Insect,1900,400
77411244,B-Buster Drake,LIGHT,4,Machine,1500,1800
89832901,B. Dragon Jungle King,EARTH,6,Dragon,2100,1800
14148099,B.E.S. Big Core,DARK,6,Machine,2300,1100
75937826,B.E.S. Big Core MK-2,FIRE,6,Machine,2400,1100
82821760,B.E.S. Big Core MK-3,LIGHT,8,Machine,2700,1900
84257883,B.E.S. Blaster Cannon Core,EARTH,9,Machine,2500,3000
15317640,B.E.S. Covered Core,EARTH,7,Machine,2500,800
22790789,B.E.S. Crystal Core,WATER,5,Machine,2100,1000
5121528,B.E.S. Derringer Core,LIGHT,10,Machine,1900,3000
44954628,B.E.S. Tetran,WIND,6,Machine,1800,2300
88819587,Baby Dragon,WIND,3,Dragon,1200,700
40380686,Baby Mudragon,DARK,1,Dragon,0,200
92729410,Baby Raccoon Ponpoko,EARTH,2,Beast,800,0
28118128,Baby Raccoon Tantan,EARTH,2,Beast,0,800
60023855,Baby Spider,DARK,3,Insect,0,0
36042004,Babycerasaurus,EARTH,2,Dinosaur,500,500
83272895,Bachibachibachi,LIGHT,3,Insect,800,800
84976088,Background Dragon,DARK,5,Dragon,1600,1800
71172240,Backlinker,DARK,3,Cyberse,1600,0
30118811,Backup @Ignister,DARK,3,Cyberse,1200,800
97947705,Backup Operator,LIGHT,3,Cyberse,1200,800
63528891,Backup Secretary,LIGHT,3,Cyberse,1200,800
95637655,Backup Warrior,EARTH,5,Warrior,2100,0
82593786,Bacon Saver,DARK,2,Zombie,700,600
88890658,Baelgrill de Nouvelles,DARK,6,Warrior,2400,1850
53318263,"Bahalutiya, the Grand Radiance",LIGHT,7,Dragon,2000,2400
94670654,Baku the Beast Ninja,WIND,3,Beast,1500,600
52495649,Balameuniere de Nouvelles,DARK,5,Beast-Warrior,2000,1850
8567955,Balancer Lord,LIGHT,4,Cyberse,1700,1200
39892082,Balloon Lizard,EARTH,4,Reptile,500,1900
61528025,Banisher of the Light,LIGHT,3,Fairy,100,2000
94853057,Banisher of the Radiance,LIGHT,3,Fairy,1600,0
55705473,Baobaboon,DARK,3,Plant,1200,1000
81992475,"Barbar, Malebranche of the Burning Abyss",DARK,3,Fiend,1700,1000
86325596,Baron of the Fiend Sword,DARK,4,Fiend,1550,800
81480461,Barrel Dragon,DARK,7,Machine,2600,2200
67841515,Barrel Lily,EARTH,3,Plant,1100,600
10476868,Barrel Rock,EARTH,4,Rock,1000,1300
89127526,Barrier Resonator,LIGHT,1,Fiend,300,800
84478195,Barrier Statue of the Abyss,DARK,4,Fiend,1000,1000
19740112,Barrier Statue of the Drought,EARTH,4,Rock,1000,1000
46145256,Barrier Statue of the Heavens,LIGHT,4,Fairy,1000,1000
47961808,Barrier Statue of the Inferno,FIRE,4,Pyro,1000,1000
73356503,Barrier Statue of the Stormwinds,WIND,4,Winged Beast,1000,1000
10963799,Barrier Statue of the Torrent,WATER,4,Aqua,1000,1000
89091579,Basic Insect,EARTH,2,Insect,500,700
81344637,"Basilius, Familiar of the Evil Eye",DARK,3,Fiend,400,2000
65351555,"Basiltrice, Familiar of the Evil Eye",DARK,3,Fiend,1000,2000
72076281,Bat,WIND,1,Machine,300,350
80447641,"Bat, the Forest Ninja",LIGHT,3,Beast,800,800
60549248,Batteryman 9-Volt,LIGHT,4,Thunder,1000,1000
63142001,Batteryman AA,LIGHT,3,Thunder,0,0
47346845,Batteryman AAA,LIGHT,4,Thunder,0,0
19733961,Batteryman C,LIGHT,2,Thunder,0,0
83446909,Batteryman Charger,LIGHT,5,Thunder,1800,1200
55401221,Batteryman D,LIGHT,1,Thunder,0,1900
74730899,Batteryman Fuel Cell,LIGHT,6,Thunder,2100,0
19441018,Batteryman Industrial Strength,LIGHT,8,Thunder,2600,0
56839613,Batteryman Micro-Cell,LIGHT,1,Thunder,100,100
44586426,Batteryman Solar,LIGHT,4,Thunder,1500,1500
19665973,Battle Fader,DARK,1,Fiend,0,0
48094997,Battle Footballer,FIRE,4,Machine,1000,2100
5053103,Battle Ox,EARTH,4,Beast-Warrior,1700,1000
18246479,Battle Steer,EARTH,5,Beast-Warrior,1800,1300
64178868,Battle Survivor,EARTH,4,Warrior,1600,800
55550921,Battle Warrior,EARTH,3,Warrior,700,1000
5577149,Battleguard Cadet,EARTH,1,Warrior,50,100
39389320,Battleguard King,EARTH,8,Warrior,3000,1100
69695704,Battlestorm,DARK,4,Winged Beast,1700,1000
90161770,Battlewasp - Arbalest the Rapidfire,WIND,4,Insect,1800,800
91283212,Battlewasp - Dart the Hunter,WIND,1,Insect,100,100
65899613,Battlewasp - Pin the Bullseye,WIND,1,Insect,200,300
56146300,Battlewasp - Rapier the Onslaught,WIND,5,Insect,1900,0
28388927,Battlewasp - Sting the Poison,WIND,2,Insect,400,800
54772065,Battlewasp - Twinbow the Attacker,WIND,3,Insect,1000,500
86325573,Battlin' Boxer Big Bandage,FIRE,2,Warrior,1100,1400
47921178,Battlin' Boxer Chief Second,FIRE,4,Warrior,500,2000
4549095,Battlin' Boxer Counterpunch,FIRE,3,Warrior,0,1100
5361647,Battlin' Boxer Glassjaw,FIRE,4,Warrior,2000,0
79867938,Battlin' Boxer Headgeared,FIRE,4,Warrior,1000,1800
83315222,Battlin' Boxer Promoter,FIRE,4,Warrior,1700,800
61679541,Battlin' Boxer Rabbit Puncher,FIRE,3,Warrior,800,1000
24184846,Battlin' Boxer Rib Gardna,FIRE,3,Warrior,100,1400
35537251,Battlin' Boxer Shadow,FIRE,4,Warrior,1800,1400
32750341,Battlin' Boxer Sparrer,FIRE,4,Warrior,1200,1400
68144350,Battlin' Boxer Switchitter,FIRE,4,Warrior,1500,1400
11522479,Battlin' Boxer Uppercutter,FIRE,4,Warrior,1600,200
13313278,Battlin' Boxer Veil,FIRE,4,Warrior,0,1800
4472318,Bayerock Dragon,EARTH,6,Dinosaur,2300,1800
47474172,"Bayonater, the Baneful Barrel",DARK,1,Zombie,500,0
40133511,Bazoo the Soul-Eater,EARTH,4,Beast,1600,900
6103114,Beaked Snake,EARTH,3,Reptile,800,900
84990171,Bean Soldier,EARTH,4,Plant,1400,1300
80141055,Bearblocker,DARK,3,Fiend,1600,0
27134209,"Beargram, Shelled Emperor of the Forest Crown",EARTH,9,Insect,3400,2900
78651105,Beast King Barbaros,EARTH,8,Beast-Warrior,3000,1200
19028307,Beast Machine King Barbaros Ür,EARTH,8,Beast-Warrior,3800,1200
11761845,Beast of Talwar,DARK,6,Fiend,2400,2150
20011655,Beast of Talwar - The Sword Summit,DARK,7,Fiend,2400,2150
83903521,Beast of the Pharaoh,EARTH,3,Zombie,400,600
21362970,Beast Striker,EARTH,4,Beast,1850,400
16796157,Beast-Warrior Puma,LIGHT,4,Beast-Warrior,1600,1000
99426834,Beastking of the Swamps,WATER,4,Aqua,1000,1100
93850652,"Beat, Bladesman Fur Hire",EARTH,3,Warrior,1200,500
46924949,Beatraptor,EARTH,4,Dinosaur,1400,2000
29616941,Beautiful Beast Trainer,EARTH,5,Warrior,1750,1500
16899564,Beautiful Headhuntress,EARTH,4,Warrior,1600,800
6625096,Beautunaful Princess,WATER,1,Fish,0,0
32452818,Beaver Warrior,EARTH,4,Beast-Warrior,1200,1500
58400390,Beckoned by the World Chalice,EARTH,4,Warrior,1800,0
1474910,Bee List Soldier,WIND,1,Insect,500,400
49522489,Beelze Frog,WATER,3,Aqua,1200,800
30587695,Beetron,DARK,4,Insect,1600,900
51578214,Beetrooper Assault Roller,EARTH,4,Insect,1600,1400
88962829,Beetrooper Light Flapper,WATER,6,Insect,2000,2200
39041550,Beetrooper Scale Bomber,FIRE,3,Insect,1200,2000
2656842,Beetrooper Scout Buggy,WIND,3,Insect,1000,300
65430555,Beetrooper Sting Lancer,WIND,7,Insect,2400,1800
6628343,Beginning Knight,LIGHT,4,Warrior,500,2000
94022093,Behegon,WATER,4,Aqua,1350,1000
13836592,Behemoth the King of a Hundred Battles,EARTH,10,Beast,2700,1500
22996376,Behemoth the King of All Animals,EARTH,7,Beast,2700,1500
33731070,"Beiige, Vanguard of Dark World",DARK,4,Fiend,1600,1300
33655493,Belial - Marquis of Darkness,DARK,8,Fiend,2800,2400
77207191,Berfomet,DARK,5,Fiend,1400,1800
59808784,Berlineth the Firestorm Vassal,FIRE,3,Pyro,800,1000
20747792,Berry Magician Girl,EARTH,1,Spellcaster,400,400
13744068,Berserk Archfiend,DARK,6,Fiend,2000,0
85605684,Berserk Dragon,DARK,8,Zombie,3500,0
39168895,Berserk Gorilla,EARTH,4,Beast,2000,1000
42901635,Berserkion the Electromagna Warrior,EARTH,8,Rock,3000,2800
79418928,Beta The Electromagnet Warrior,EARTH,3,Rock,1500,1500
39256679,Beta The Magnet Warrior,EARTH,4,Rock,1700,1600
84079032,Bettan Bat,EARTH,1,Winged Beast,0,0
66500065,"Bi'an, Earth of the Yang Zing",EARTH,3,Wyrm,1600,0
58685438,Bicorn Re'em,DARK,4,Beast,800,1600
83392426,Bicular,EARTH,2,Machine,200,200
32696942,Big Belly Knight,EARTH,4,Warrior,1000,1600
16768387,Big Eye,DARK,4,Fiend,1200,1000
91337277,Big Inflate Dragon,WIND,8,Dragon,2500,1500
53606874,Big Insect,EARTH,4,Insect,1200,1500
51254277,Big Jaws,WATER,3,Fish,1800,300
42129512,Big Koala,EARTH,7,Beast,2700,2000
89235196,Big One Warrior,LIGHT,1,Warrior,100,600
25247218,Big Piece Golem,EARTH,5,Rock,2100,0
65240384,Big Shield Gardna,EARTH,4,Warrior,100,2600
18322364,Big Whale,WATER,9,Fish,1000,3000
59380081,Big-Tusked Mammoth,EARTH,5,Beast,2000,1000
55461744,Big-Winged Berfomet,DARK,5,Fiend,1400,1800
8058240,Binding Chain,LIGHT,3,Fairy,1000,1100
7670542,Bio Plant,DARK,3,Fiend,600,1300
3084730,Bio-Insect Armor,EARTH,5,Insect,1500,2000
58696829,Bio-Mage,LIGHT,3,Fairy,1150,1000
74130411,Biofalcon,LIGHT,4,Machine,1700,1200
84845628,Bird of Paradise Lost,DARK,8,Wyrm,2700,1500
75252099,Bird of Roses,WIND,4,Plant,1800,1500
45547649,Birdface,WIND,4,Winged Beast,1600,1600
92142169,Bite Bug,EARTH,3,Insect,300,1000
50122883,Bite Shoes,DARK,2,Fiend,500,300
44702857,Bitelon,WATER,6,Reptile,2400,1000
36211150,Bitron,EARTH,2,Cyberse,200,2000
36694815,Bitrooper,EARTH,4,Cyberse,1500,2000
2095764,"Bixi, Water of the Yang Zing",WATER,2,Wyrm,0,2000
50896944,Black Brachios,EARTH,4,Dinosaur,1800,1100
61901281,Black Dragon Collapserpent,DARK,4,Dragon,1800,1700
56562619,Black Dragon Ninja,DARK,7,Beast,2800,1600
36262024,Black Dragon's Chick,DARK,1,Dragon,800,500
75672051,Black Fang Magician,DARK,4,Spellcaster,1700,800
5405694,Black Luster Soldier,EARTH,8,Warrior,3000,2500
72989439,Black Luster Soldier - Envoy of the Beginning,LIGHT,8,Warrior,3000,2500
77498348,Black Luster Soldier - Envoy of the Evening Twilight,DARK,8,Warrior,3000,2500
70551291,Black Luster Soldier - Legendary Swordsman,EARTH,8,Warrior,3000,2500
92510265,Black Luster Soldier - Sacred Soldier,LIGHT,8,Warrior,3000,2500
54484652,Black Luster Soldier - Super Soldier,EARTH,8,Warrior,3000,2500
86469231,Black Mamba,DARK,3,Reptile,1300,1000
93969023,Black Metal Dragon,DARK,1,Dragon,600,600
76218643,Black Potan,DARK,1,Fiend,200,100
90654356,Black Ptera,WIND,3,Dinosaur,1000,500
88671720,Black Salvo,DARK,3,Machine,100,1100
79409334,Black Stego,EARTH,4,Dinosaur,1200,2000
38670435,Black Tyranno,EARTH,7,Dinosaur,2600,1800
52319752,Black Veloci,EARTH,4,Dinosaur,1800,300
91642007,"Blackeyes, the Plunder Patroll Seaguide",WATER,4,Fiend,1000,1000
87564352,Blackland Fire Dragon,DARK,4,Dragon,1500,800
31053337,Blackwing - Abrolhos the Megaquake,DARK,7,Winged Beast,2600,1800
4068622,Blackwing - Aurora the Northern Lights,LIGHT,10,Winged Beast,-1,0
17465972,Blackwing - Auster the South Wind,DARK,4,Winged Beast,1300,0
22835145,Blackwing - Blizzard the Far North,DARK,2,Winged Beast,1300,0
49003716,Blackwing - Bora the Spear,DARK,4,Winged Beast,1700,800
16516630,Blackwing - Boreas the Sharp,DARK,5,Winged Beast,1300,900
89258906,Blackwing - Breeze the Zephyr,DARK,3,Winged Beast,1100,300
52900379,Blackwing - Brisote the Tailwind,DARK,5,Winged Beast,1200,1800
88305978,Blackwing - Calima the Haze,DARK,4,Winged Beast,600,1800
34976176,Blackwing - Chinook the Snow Blast,DARK,2,Winged Beast,100,700
58131925,Blackwing - Damascus the Polar Night,DARK,3,Winged Beast,1300,700
19462747,Blackwing - Decay the Ill Wind,DARK,4,Winged Beast,1000,1000
11613567,Blackwing - Elphin the Raven,DARK,6,Winged Beast,2200,1200
78564023,Blackwing - Etesian of Two Swords,DARK,3,Winged Beast,400,1600
9109991,Blackwing - Fane the Steel Chain,DARK,2,Winged Beast,500,800
2009101,Blackwing - Gale the Whirlwind,DARK,3,Winged Beast,1300,400
26775203,Blackwing - Ghibli the Searing Wind,DARK,3,Winged Beast,0,1600
28190303,Blackwing - Gladius the Midnight Sun,DARK,3,Winged Beast,800,1500
9929398,Blackwing - Gofu the Vague Shadow,DARK,5,Winged Beast,0,0
52869807,Blackwing - Gust the Backblast,DARK,2,Winged Beast,900,1400
77152542,Blackwing - Harmattan the Dust,DARK,2,Winged Beast,800,800
3072808,Blackwing - Hillen the Tengu-wind,DARK,5,Winged Beast,0,2300
36442179,Blackwing - Hurricane the Tornado,DARK,1,Winged Beast,0,0
87390067,Blackwing - Jetstream the Blue Sky,DARK,1,Winged Beast,100,800
38562933,Blackwing - Jin the Rain Shadow,DARK,1,Winged Beast,600,500
85215458,Blackwing - Kalut the Moon Shadow,DARK,3,Winged Beast,1400,1000
41902352,Blackwing - Kochi the Daybreak,DARK,4,Winged Beast,700,1500
49460512,Blackwing - Kogarashi the Wanderer,DARK,6,Winged Beast,2300,1600
81105204,Blackwing - Kris the Crack of Dawn,DARK,4,Winged Beast,1900,300
46710683,Blackwing - Mistral the Silver Shield,DARK,2,Winged Beast,100,1800
73652465,Blackwing - Oroshi the Squall,DARK,1,Winged Beast,400,600
55610595,Blackwing - Pinaki the Waxing Moon,DARK,3,Winged Beast,1200,1000
8571567,Blackwing - Shamal the Sandstorm,DARK,4,Winged Beast,1600,0
54594017,Blackwing - Sharnga the Waning Moon,DARK,2,Winged Beast,500,500
58820853,Blackwing - Shura the Blue Flame,DARK,4,Winged Beast,1800,1200
81470373,Blackwing - Simoon the Poison Wind,DARK,6,Winged Beast,1600,2000
75498415,Blackwing - Sirocco the Dawn,DARK,5,Winged Beast,2000,900
9047460,Blackwing - Steam the Cloak,DARK,3,Winged Beast,800,1200
70465810,Blackwing - Sudri the Phantom Glimmer,DARK,4,Winged Beast,1400,1400
73534250,Blackwing - Tornado the Reverse Wind,DARK,4,Winged Beast,1000,1200
71187462,Blackwing - Vata the Emblem of Wandering,DARK,2,Winged Beast,800,0
72714392,Blackwing - Vayu the Emblem of Honor,DARK,1,Winged Beast,800,0
14785765,Blackwing - Zephyros the Elite,DARK,4,Winged Beast,1600,1000
7459919,Blackwing - Zonda the Dusk,DARK,6,Winged Beast,2300,900
70194827,Blade Bounzer,EARTH,4,Warrior,1800,1400
78509901,Blade Garoodia the Cubic Beast,FIRE,3,Beast,0,0
39507162,Blade Knight,LIGHT,4,Warrior,1600,1000
58268433,Blade Rabbit,EARTH,2,Beast,400,300
97023549,Blade Skater,EARTH,4,Warrior,1400,1500
28470714,Bladefly,WIND,2,Insect,600,700
11685347,Blast Asmodian,FIRE,3,Fiend,1000,300
70138455,Blast Juggler,FIRE,3,Machine,800,900
21051146,Blast Magician,FIRE,4,Spellcaster,1400,1700
26302522,Blast Sphere,DARK,4,Machine,1400,1400
53804307,"Blaster, Dragon Ruler of Infernos",FIRE,7,Dragon,2800,1800
16984449,Blazewing Butterfly,FIRE,4,Insect,1500,1500
95515789,"Blazing Cartesia, the Virtuous",LIGHT,4,Spellcaster,1500,1500
92518817,Blazing Hiita,FIRE,4,Spellcaster,800,1500
5464695,Blazing Inpachi,FIRE,4,Pyro,1850,0
35215622,Blindly Loyal Goblin,EARTH,4,Warrior,1800,1500
61802346,Blizzard Dragon,WATER,4,Dragon,1800,1000
43694481,Blizzard Falcon,WATER,4,Winged Beast,1500,1500
28348537,Blizzard Princess,WATER,8,Spellcaster,2800,2100
50920465,Blizzard Thunderbird,WATER,4,Winged Beast,1600,1400
96565487,Blizzard Warrior,WATER,3,Warrior,1400,400
60161788,"Blizzed, Defender of the Ice Barrier",WATER,1,Aqua,300,500
94689206,Block Dragon,EARTH,8,Rock,2500,3000
72580321,Block Golem,EARTH,3,Rock,1000,1500
79636594,Block Spider,EARTH,1,Insect,0,100
34743446,Blocker,DARK,4,Machine,850,1800
48115277,Blockman,EARTH,4,Rock,1000,1500
97783659,Blood Sucker,DARK,4,Zombie,1300,1500
25551951,Blowback Dragon,DARK,6,Machine,2300,1200
14568951,Blue Dragon Ninja,WATER,5,Sea Serpent,2100,1200
55969226,Blue Dragon Summoner,WIND,4,Spellcaster,1500,600
40217358,Blue Duston,WATER,1,Fiend,0,1000
50903514,Blue Flame Swordsman,FIRE,4,Warrior,1800,1600
54582424,Blue Mountain Butterspy,DARK,4,Warrior,0,1700
98884569,Blue Rose Dragon,DARK,4,Dragon,1600,1200
14089428,Blue Thunder T-45,LIGHT,4,Machine,1700,1000
7953868,Blue-Blooded Oni,DARK,4,Zombie,1000,1700
35282433,Blue-Eyed Silver Zombie,DARK,3,Zombie,900,700
64202399,Blue-Eyes Abyss Dragon,LIGHT,8,Dragon,2500,2500
38517737,Blue-Eyes Alternative White Dragon,LIGHT,8,Dragon,3000,2500
20654247,Blue-Eyes Chaos Dragon,DARK,8,Dragon,3000,0
55410871,Blue-Eyes Chaos MAX Dragon,DARK,8,Dragon,4000,0
30576089,Blue-Eyes Jet Dragon,LIGHT,8,Dragon,3000,0
53347303,Blue-Eyes Shining Dragon,LIGHT,10,Dragon,3000,2500
57043986,Blue-Eyes Solid Dragon,LIGHT,8,Dragon,2500,2000
53183600,Blue-Eyes Toon Dragon,LIGHT,8,Dragon,3000,2500
89631139,Blue-Eyes White Dragon,LIGHT,8,Dragon,3000,2500
41396436,Blue-Winged Crown,WIND,4,Winged Beast,1600,1200
55349375,"Bluebeard, the Plunder Patroll Shipwright",WATER,4,Fiend,500,1000
40634253,BM-4 Blast Spider,DARK,4,Machine,1400,2200
21340051,Boar Soldier,EARTH,4,Beast-Warrior,2000,500
8715625,Bokoichi the Freightening Car,DARK,2,Machine,500,500
12146024,Bolt Escargot,WATER,5,Thunder,1400,1500
48531733,Bolt Penguin,WATER,3,Thunder,1100,800
57409948,Bombardment Beetle,WIND,2,Insect,400,900
71750854,Bomber Place,DARK,6,Spellcaster,1350,2400
25784595,Bone Archfiend,DARK,4,Fiend,1800,0
37675138,Bone Crusher,EARTH,4,Zombie,1600,200
21239280,Bone Mouse,DARK,1,Zombie,400,300
98456117,Boneheimer,WATER,3,Aqua,850,400
59834564,Bonfire Colossus,FIRE,8,Beast-Warrior,2600,2200
263926,Bonze Alone,EARTH,1,Fairy,100,100
68963107,Boo Koo,DARK,2,Spellcaster,650,500
80457744,Boost Warrior,FIRE,1,Warrior,300,200
70950698,Boot Staggered,LIGHT,5,Cyberse,2300,500
36322312,Boot-Up Admiral - Destroyer Dynamo,EARTH,8,Machine,2500,2500
938717,Boot-Up Corporal - Command Dynamo,EARTH,4,Machine,0,2000
13316346,Boot-Up Soldier - Dread Dynamo,EARTH,4,Machine,0,2000
7987191,Borreload Riot Dragon,DARK,8,Dragon,3000,2500
84824601,Botanical Girl,WATER,3,Plant,1300,1100
20546916,Botanical Lion,EARTH,4,Plant,1600,2000
81386177,Bottom Dweller,WATER,5,Fish,1650,1700
9540040,Boulder Tortoise,WATER,6,Aqua,1450,2200
32296881,Bountiful Artemis,LIGHT,4,Fairy,1600,1700
52090844,Bowganian,DARK,3,Machine,1300,1000
81587028,Box of Friends,LIGHT,1,Machine,0,0
61156777,BOXer,EARTH,4,Warrior,1800,1000
45025640,Boycotton,EARTH,4,Plant,1000,2500
44265115,Brain Controller,DARK,1,Psychic,100,200
81919143,Brain Crusher,DARK,7,Insect,2400,1500
17313545,Brain Golem,DARK,6,Fiend,2500,1800
40267580,Brain Jacker,DARK,2,Fiend,200,900
74277583,Brave Scizzar,DARK,4,Machine,1300,1000
78161361,Bravedrive,FIRE,4,Cyberse,1500,1000
66740005,"Bravo, Fighter Fur Hire",FIRE,4,Reptile,1900,200
22923081,Breaker the Dark Magical Warrior,DARK,6,Spellcaster,1600,1000
71413901,Breaker the Magical Warrior,DARK,4,Spellcaster,1600,1000
52840598,Bri Synchron,EARTH,4,Machine,1500,1100
16719802,Bright Star Dragon,LIGHT,4,Dragon,1900,1000
61011438,Brilliant Rose,LIGHT,2,Rock,500,500
2102065,Brinegir,WATER,7,Sea Serpent,1000,2600
27217742,Brohunder,LIGHT,4,Thunder,900,400
57985393,Broomy,LIGHT,2,Spellcaster,700,700
6353603,Brotherhood of the Fire Fist - Bear,FIRE,4,Beast-Warrior,1600,1200
66762372,Brotherhood of the Fire Fist - Boar,FIRE,4,Beast-Warrior,1100,1400
92572371,Brotherhood of the Fire Fist - Buffalo,FIRE,4,Beast-Warrior,1700,1000
93751476,Brotherhood of the Fire Fist - Caribou,FIRE,4,Beast-Warrior,1100,2000
49785720,Brotherhood of the Fire Fist - Coyote,FIRE,5,Beast-Warrior,2000,500
43748308,Brotherhood of the Fire Fist - Dragon,FIRE,4,Beast-Warrior,1800,400
61472381,Brotherhood of the Fire Fist - Eland,FIRE,6,Beast-Warrior,2400,2000
98093548,Brotherhood of the Fire Fist - Elephant,FIRE,4,Beast-Warrior,1000,1800
70355994,Brotherhood of the Fire Fist - Gorilla,FIRE,4,Beast-Warrior,1600,1000
17475251,Brotherhood of the Fire Fist - Hawk,FIRE,3,Beast-Warrior,200,1500
39699564,Brotherhood of the Fire Fist - Leopard,FIRE,3,Beast-Warrior,0,200
35488287,Brotherhood of the Fire Fist - Panda,FIRE,5,Beast-Warrior,2100,400
62694833,Brotherhood of the Fire Fist - Ram,FIRE,3,Beast-Warrior,800,200
44860890,Brotherhood of the Fire Fist - Raven,FIRE,3,Beast-Warrior,200,1800
66084673,Brotherhood of the Fire Fist - Rhino,FIRE,4,Beast-Warrior,1700,1400
30929786,Brotherhood of the Fire Fist - Rooster,FIRE,3,Beast-Warrior,1500,100
75132317,Brotherhood of the Fire Fist - Snake,FIRE,4,Beast-Warrior,1800,600
1662004,Brotherhood of the Fire Fist - Spirit,FIRE,3,Beast-Warrior,500,200
2521011,Brotherhood of the Fire Fist - Swallow,FIRE,5,Beast-Warrior,2000,800
93294869,Brotherhood of the Fire Fist - Wolf,FIRE,3,Beast-Warrior,0,1900
79126789,"Broww, Huntsman of Dark World",DARK,3,Fiend,1400,800
6214884,"Brron, Mad King of Dark World",DARK,4,Fiend,1800,400
36569343,Brushfire Knight,FIRE,4,Warrior,1400,1200
6104968,Bubonic Vermin,EARTH,3,Beast,900,600
26223582,Buerillabaisse de Nouvelles,DARK,1,Beast-Warrior,400,1850
19000848,Buio the Dawn's Light,DARK,3,Fiend,1000,1500
